,from_id,to_id,travel_time
5448,48061865,69,41.0
5449,48061865,240,21.0
5450,48061865,241,21.0
5451,48061865,256,11.0
5452,48061870,20,30.0
5453,48061870,21,31.0
5454,48061870,119,21.0
5455,48061870,129,21.0
5456,48061870,272,18.0
5457,48061871,71,30.0
5458,48061871,119,15.0
5459,48061871,129,15.0
5460,48061871,151,26.0
5461,48061871,272,17.0
5462,48061872,71,21.0
5463,48061872,119,22.0
5464,48061872,129,22.0
5465,48061872,151,19.0
5466,48061872,272,19.0
5467,48061873,65,18.0
5468,48061873,71,22.0
5469,48061873,119,15.0
5470,48061873,129,15.0
5471,48061873,151,14.0
5472,48061873,272,17.0
5473,48061874,65,18.0
5474,48061874,119,10.0
5475,48061874,129,10.0
5476,48061874,151,26.0
5477,48061874,272,7.0
5478,48061875,65,20.0
5479,48061875,119,13.0
5480,48061875,129,13.0
5481,48061875,151,28.0
5482,48061875,272,10.0
5483,48061876,65,16.0
5484,48061876,119,16.0
5485,48061876,129,16.0
5486,48061876,151,25.0
5487,48061876,272,14.0
5488,48061877,5,42.0
5489,48061877,20,37.0
5490,48061877,21,38.0
5491,48061877,119,17.0
5492,48061877,129,17.0
5493,48061877,272,19.0
5494,48061877,297,42.0
5495,48061878,20,21.0
5496,48061878,21,21.0
5497,48061878,119,24.0
5498,48061878,129,24.0
5499,48061878,272,24.0
5500,48061880,20,10.0
5501,48061880,21,10.0
5502,48061880,91,27.0
5503,48061880,240,23.0
5504,48061880,241,23.0
5505,48061880,256,32.0
5506,48061881,91,34.0
5507,48061881,240,3.0
5508,48061881,241,3.0
5509,48061881,256,14.0
5510,48061882,240,12.0
5511,48061882,241,12.0
5512,48061882,256,23.0
5513,48061882,324,24.0
5514,48061883,324,35.0
5515,48061884,324,27.0
5516,48061885,324,18.0
5517,48061886,324,12.0
5518,48061887,324,13.0
5519,48061888,324,9.0
5520,48061946,186,17.0
5521,48061947,186,16.0
5522,48061949,186,42.0
5523,48061951,50,22.0
5524,48061951,253,17.0
5525,48061953,50,14.0
5526,48061953,253,15.0
5527,48061956,50,12.0
5528,48061956,253,13.0
5529,48061957,50,18.0
5530,48061957,253,14.0
5531,48061958,0,25.0
5532,48061958,244,21.0
5533,48061958,253,16.0
5534,48061958,257,18.0
5535,48061959,50,22.0
5536,48061959,253,18.0
5537,48061986,46,16.0
5538,48061986,75,18.0
5539,48061986,289,12.0
5540,48061987,312,23.0
5541,48061988,312,23.0
5542,48061989,312,17.0
5543,48061990,312,18.0
5544,48061991,288,18.0
5545,48061991,312,12.0
5546,48061992,288,18.0
5547,48061992,312,14.0
5548,48061993,312,14.0
5549,48061994,288,15.0
5550,48061994,312,11.0
5551,48061995,312,15.0
5552,48061996,312,23.0
5553,48061997,189,24.0
5554,48061997,260,30.0
5555,48062001,288,17.0
5556,48062001,312,13.0
5557,48062008,235,17.0
5558,48062008,236,15.0
5559,48062008,319,10.0
5560,48062008,321,28.0
5561,48062009,235,17.0
5562,48062009,236,8.0
5563,48062009,319,11.0
5564,48062009,321,25.0
5565,48062010,235,16.0
5566,48062010,236,6.0
5567,48062010,319,13.0
5568,48062010,321,23.0
5569,48062011,96,28.0
5570,48062011,235,20.0
5571,48062011,236,12.0
5572,48062011,319,19.0
5573,48062011,321,28.0
5574,48062011,360,24.0
5575,48062026,352,31.0
5576,48062027,352,30.0
5577,48062028,352,33.0
5578,48062029,352,26.0
5579,48062030,352,23.0
5580,48062031,352,26.0
5581,48062067,202,11.0
5582,48062067,307,13.0
5583,48062068,202,19.0
5584,48062068,307,3.0
5585,48062069,3,24.0
5586,48062069,202,21.0
5587,48062069,300,26.0
5588,48062069,301,17.0
5589,48062069,307,10.0
5590,48062069,356,28.0
5591,48062070,3,19.0
5592,48062070,202,32.0
5593,48062070,300,25.0
5594,48062070,301,19.0
5595,48062070,307,18.0
5596,48062070,356,20.0
5597,48062071,3,17.0
5598,48062071,202,25.0
5599,48062071,300,19.0
5600,48062071,301,10.0
5601,48062071,307,20.0
5602,48062071,356,21.0
5603,48062072,301,11.0
5604,48062072,307,24.0
5605,48062072,356,24.0
5606,48062074,8,20.0
5607,48062074,37,17.0
5608,48062074,202,9.0
5609,48062076,8,19.0
5610,48062076,37,6.0
5611,48062076,202,17.0
5612,48062077,8,14.0
5613,48062077,37,8.0
5614,48062077,202,18.0
5615,48062078,8,18.0
5616,48062078,37,8.0
5617,48062078,202,23.0
5618,48062080,8,20.0
5619,48062080,37,8.0
5620,48062080,115,17.0
5621,48062080,149,30.0
5622,48062080,202,16.0
5623,48062119,113,11.0
5624,48062119,154,19.0
5625,48062119,231,9.0
5626,48062119,333,13.0
5627,48062120,113,14.0
5628,48062120,154,21.0
5629,48062120,231,14.0
5630,48062120,333,16.0
5631,48062121,113,23.0
5632,48062121,154,21.0
5633,48062121,231,15.0
5634,48062121,333,24.0
5635,48062122,113,22.0
5636,48062122,154,18.0
5637,48062122,231,14.0
5638,48062122,333,24.0
5639,48062123,47,28.0
5640,48062123,98,23.0
5641,48062123,146,16.0
5642,48062123,178,25.0
5643,48062123,210,25.0
5644,48062123,212,24.0
5645,48062123,213,24.0
5646,48062123,281,28.0
5647,48062123,359,25.0
5648,48062124,47,22.0
5649,48062124,98,21.0
5650,48062124,146,19.0
5651,48062124,178,24.0
5652,48062124,210,22.0
5653,48062124,212,19.0
5654,48062124,213,19.0
5655,48062124,281,24.0
5656,48062124,359,19.0
5657,48062125,47,17.0
5658,48062125,98,15.0
5659,48062125,146,19.0
5660,48062125,178,23.0
5661,48062125,210,16.0
5662,48062125,212,14.0
5663,48062125,213,14.0
5664,48062125,281,21.0
5665,48062125,359,16.0
5666,48062126,54,24.0
5667,48062126,68,10.0
5668,48062126,77,11.0
5669,48062126,83,25.0
5670,48062126,163,17.0
5671,48062126,280,20.0
5672,48062126,282,22.0
5673,48062127,54,20.0
5674,48062127,68,8.0
5675,48062127,77,17.0
5676,48062127,83,27.0
5677,48062127,163,19.0
5678,48062127,280,22.0
5679,48062127,282,17.0
5680,48062128,54,16.0
5681,48062128,68,16.0
5682,48062128,77,21.0
5683,48062128,83,33.0
5684,48062128,163,24.0
5685,48062128,280,17.0
5686,48062128,282,13.0
5687,48062130,54,21.0
5688,48062130,68,21.0
5689,48062130,77,20.0
5690,48062130,83,32.0
5691,48062130,163,25.0
5692,48062130,280,9.0
5693,48062130,282,22.0
5694,48062131,54,23.0
5695,48062131,68,15.0
5696,48062131,77,13.0
5697,48062131,83,27.0
5698,48062131,163,19.0
5699,48062131,280,15.0
5700,48062131,282,24.0
5701,48062134,12,11.0
5702,48062134,64,11.0
5703,48062134,79,27.0
5704,48062134,196,36.0
5705,48062134,337,26.0
5706,48062135,12,7.0
5707,48062135,58,16.0
5708,48062135,64,7.0
5709,48062135,79,31.0
5710,48062135,196,41.0
5711,48062135,326,34.0
5712,48062136,12,8.0
5713,48062136,64,8.0
5714,48062136,66,34.0
5715,48062136,79,32.0
5716,48062138,8,13.0
5717,48062138,37,16.0
5718,48062138,116,20.0
5719,48062138,250,18.0
5720,48062139,8,10.0
5721,48062139,37,12.0
5722,48062139,116,25.0
5723,48062139,250,15.0
5724,48062140,8,12.0
5725,48062140,37,5.0
5726,48062140,116,35.0
5727,48062140,250,15.0
5728,48062141,116,12.0
5729,48062142,116,14.0
5730,48062143,8,33.0
5731,48062143,37,32.0
5732,48062143,115,20.0
5733,48062143,116,18.0
5734,48062143,149,24.0
5735,48062144,115,24.0
5736,48062144,149,26.0
5737,48062145,115,12.0
5738,48062145,149,15.0
5739,48062146,8,34.0
5740,48062146,37,28.0
5741,48062146,115,8.0
5742,48062146,116,25.0
5743,48062146,149,14.0
5744,48062147,8,27.0
5745,48062147,37,18.0
5746,48062147,115,8.0
5747,48062147,149,21.0
5748,48062147,202,20.0
5749,48062148,8,23.0
5750,48062148,37,20.0
5751,48062148,115,14.0
5752,48062148,116,26.0
5753,48062148,149,28.0
5754,48062149,8,18.0
5755,48062149,37,19.0
5756,48062149,115,19.0
5757,48062149,116,17.0
5758,48062149,149,32.0
5759,48062150,8,15.0
5760,48062150,37,9.0
5761,48062150,116,32.0
5762,48062150,250,19.0
5763,48062151,17,11.0
5764,48062151,85,6.0
5765,48062151,101,16.0
5766,48062151,102,21.0
5767,48062151,107,6.0
5768,48062151,110,14.0
5769,48062151,118,21.0
5770,48062151,125,21.0
5771,48062151,134,6.0
5772,48062151,142,25.0
5773,48062151,153,5.0
5774,48062151,160,22.0
5775,48062151,162,24.0
5776,48062151,165,24.0
5777,48062151,167,18.0
5778,48062151,173,20.0
5779,48062151,179,24.0
5780,48062151,183,6.0
5781,48062151,220,13.0
5782,48062151,263,17.0
5783,48062151,341,5.0
5784,48062152,17,11.0
5785,48062152,85,7.0
5786,48062152,101,13.0
5787,48062152,102,21.0
5788,48062152,107,4.0
5789,48062152,110,17.0
5790,48062152,118,20.0
5791,48062152,125,23.0
5792,48062152,134,6.0
5793,48062152,142,25.0
5794,48062152,153,6.0
5795,48062152,160,22.0
5796,48062152,162,23.0
5797,48062152,165,25.0
5798,48062152,167,18.0
5799,48062152,173,22.0
5800,48062152,179,24.0
5801,48062152,183,6.0
5802,48062152,220,14.0
5803,48062152,263,20.0
5804,48062152,341,7.0
5805,48062153,17,7.0
5806,48062153,85,7.0
5807,48062153,101,12.0
5808,48062153,102,16.0
5809,48062153,107,3.0
5810,48062153,110,18.0
5811,48062153,118,19.0
5812,48062153,125,22.0
5813,48062153,134,5.0
5814,48062153,142,29.0
5815,48062153,153,6.0
5816,48062153,160,17.0
5817,48062153,162,22.0
5818,48062153,165,24.0
5819,48062153,167,16.0
5820,48062153,173,21.0
5821,48062153,179,28.0
5822,48062153,183,3.0
5823,48062153,220,14.0
5824,48062153,263,22.0
5825,48062153,341,8.0
5826,48062154,208,19.0
5827,48062154,219,24.0
5828,48062154,270,24.0
5829,48062154,277,20.0
5830,48062155,208,14.0
5831,48062155,246,25.0
5832,48062157,361,49.0
5833,48062158,1,18.0
5834,48062159,189,15.0
5835,48062159,260,21.0
5836,48062160,312,23.0
5837,48062161,312,21.0
5838,48062162,19,17.0
5839,48062162,54,26.0
5840,48062162,87,13.0
5841,48062162,169,9.0
5842,48062162,199,24.0
5843,48062162,207,13.0
5844,48062162,223,4.0
5845,48062162,280,21.0
5846,48062162,282,26.0
5847,48062162,348,13.0
5848,48062163,19,15.0
5849,48062163,54,25.0
5850,48062163,87,18.0
5851,48062163,169,6.0
5852,48062163,199,26.0
5853,48062163,207,12.0
5854,48062163,223,9.0
5855,48062163,280,23.0
5856,48062163,282,25.0
5857,48062163,348,18.0
5858,48062164,19,10.0
5859,48062164,87,18.0
5860,48062164,169,13.0
5861,48062164,193,17.0
5862,48062164,199,24.0
5863,48062164,207,19.0
5864,48062164,223,8.0
5865,48062164,348,18.0
5866,48062165,332,19.0
5867,48062167,71,17.0
5868,48062168,71,10.0
5869,48062168,151,18.0
5870,48062169,71,5.0
5871,48062169,151,11.0
5872,48062178,211,
5873,48062178,216,49.0
5874,48062180,216,9.0
5875,48062180,357,14.0
5876,48062182,211,
5877,48062182,216,43.0
5878,48062183,211,
5879,48062184,112,22.0
5880,48062185,112,19.0
5881,48062187,115,5.0
5882,48062187,149,9.0
5883,48062188,115,18.0
5884,48062188,149,9.0
5885,48062189,3,27.0
5886,48062189,115,24.0
5887,48062189,149,20.0
5888,48062189,202,26.0
5889,48062189,300,23.0
5890,48062190,8,26.0
5891,48062190,37,18.0
5892,48062190,115,10.0
5893,48062190,149,18.0
5894,48062190,202,18.0
5895,48062191,244,37.0
5896,48062192,244,31.0
5897,48062193,0,29.0
5898,48062193,244,29.0
5899,48062196,128,21.0
5900,48062196,201,17.0
5901,48062198,128,23.0
5902,48062198,201,19.0
5903,48062199,128,15.0
5904,48062199,201,11.0
5905,48062205,38,26.0
5906,48062205,188,23.0
5907,48062207,38,33.0
5908,48062207,188,20.0
5909,48062209,72,22.0
5910,48062209,302,30.0
5911,48062210,285,42.0
5912,48062210,286,41.0
5913,48062210,302,24.0
5914,48062211,72,15.0
5915,48062211,302,34.0
5916,48062212,53,17.0
5917,48062212,72,7.0
5918,48062212,274,25.0
5919,48062213,217,27.0
5920,48062213,219,28.0
5921,48062213,270,28.0
5922,48062213,277,26.0
5923,48062214,208,28.0
5924,48062214,217,24.0
5925,48062214,219,9.0
5926,48062214,270,9.0
5927,48062214,277,11.0
5928,48062217,361,37.0
5929,48062218,52,33.0
5930,48062218,115,31.0
5931,48062218,149,30.0
5932,48062218,361,37.0
5933,48062219,244,29.0
5934,48062220,106,75.0
5935,48062221,114,7.0
5936,48062222,114,20.0
5937,48062224,114,6.0
5938,48062225,114,18.0
5939,48062226,114,17.0
5940,48062227,114,22.0
5941,48062228,114,27.0
5942,48062232,112,24.0
5943,48062234,78,60.0
5944,48062235,112,24.0
5945,48062236,112,22.0
5946,48062240,112,32.0
5947,48062240,139,40.0
5948,48062240,230,38.0
5949,48062250,308,12.0
5950,48062252,308,14.0
5951,48062254,202,11.0
5952,48062254,307,21.0
5953,48062256,202,28.0
5954,48062256,301,23.0
5955,48062256,307,13.0
5956,48062258,235,16.0
5957,48062258,236,21.0
5958,48062258,319,10.0
5959,48062259,235,24.0
5960,48062259,236,20.0
5961,48062259,319,18.0
5962,48062260,235,32.0
5963,48062260,236,31.0
5964,48062260,319,26.0
5965,48062261,69,10.0
5966,48062263,6,30.0
5967,48062263,276,36.0
5968,48062265,352,35.0
5969,48062268,202,18.0
5970,48062268,307,15.0
5971,48062269,114,15.0
5972,48062275,171,28.0
5973,48062275,255,26.0
5974,48062275,299,22.0
5975,48062276,285,23.0
5976,48062276,286,20.0
5977,48062277,81,28.0
5978,48062277,152,23.0
5979,48062277,171,20.0
5980,48062277,255,17.0
5981,48062277,278,26.0
5982,48062277,354,26.0
5983,48062277,355,26.0
5984,48062277,362,21.0
5985,48062277,363,23.0
5986,48062278,285,9.0
5987,48062278,286,11.0
5988,48062278,302,33.0
5989,48062279,285,20.0
5990,48062279,286,22.0
5991,48062280,81,26.0
5992,48062280,152,20.0
5993,48062280,171,17.0
5994,48062280,255,14.0
5995,48062280,278,23.0
5996,48062280,354,23.0
5997,48062280,355,23.0
5998,48062280,362,18.0
5999,48062280,363,21.0
6000,48062281,81,31.0
6001,48062281,152,26.0
6002,48062281,171,22.0
6003,48062281,255,20.0
6004,48062281,278,29.0
6005,48062281,354,29.0
6006,48062281,355,29.0
6007,48062281,362,23.0
6008,48062281,363,26.0
6009,48062282,114,22.0
6010,48062283,114,25.0
6011,48062287,8,18.0
6012,48062287,37,16.0
6013,48062287,202,8.0
6014,48062290,312,22.0
6015,48062293,46,21.0
6016,48062293,75,23.0
6017,48062293,289,18.0
6018,48062295,44,17.0
6019,48062296,44,26.0
6020,48062296,353,6.0
6021,48062297,44,28.0
6022,48062300,366,10.0
6023,48062301,366,18.0
6024,48062302,114,22.0
6025,48062302,366,14.0
6026,48062305,72,45.0
6027,48062305,285,44.0
6028,48062305,286,46.0
6029,48062305,302,57.0
6030,48062306,72,32.0
6031,48062306,73,22.0
6032,48062307,72,26.0
6033,48062307,73,23.0
6034,48062308,72,28.0
6035,48062308,285,40.0
6036,48062308,286,39.0
6037,48062308,302,44.0
6038,48062309,81,47.0
6039,48062309,152,42.0
6040,48062309,278,45.0
6041,48062309,354,45.0
6042,48062309,355,45.0
6043,48062309,362,40.0
6044,48062309,363,43.0
6045,48062313,50,22.0
6046,48062313,253,16.0
6047,48062314,244,29.0
6048,48062314,253,19.0
6049,48062315,0,25.0
6050,48062315,244,16.0
6051,48062315,253,27.0
6052,48062315,257,26.0
6053,48062316,0,28.0
6054,48062316,244,21.0
6055,48062316,253,20.0
6056,48062316,257,24.0
6057,48062317,0,10.0
6058,48062317,244,15.0
6059,48062317,253,27.0
6060,48062317,257,20.0
6061,48062318,0,23.0
6062,48062318,244,19.0
6063,48062318,253,20.0
6064,48062318,257,16.0
6065,48062319,50,16.0
6066,48062319,253,21.0
6067,48062319,257,16.0
6068,48062325,186,36.0
6069,48062326,186,36.0
6070,48062327,136,26.0
6071,48062328,136,23.0
6072,48062329,136,27.0
6073,48062330,136,19.0
6074,48062335,50,24.0
6075,48062335,253,20.0
6076,48062336,50,19.0
6077,48062336,253,15.0
6078,48062337,50,19.0
6079,48062337,253,14.0
6080,48062338,50,25.0
6081,48062339,186,43.0
6082,48062340,50,23.0
6083,48062344,50,22.0
6084,48062344,127,24.0
6085,48062345,127,23.0
6086,48062345,225,30.0
6087,48062345,226,30.0
6088,48062346,127,22.0
6089,48062346,225,35.0
6090,48062346,226,35.0
6091,48062347,127,27.0
6092,48062347,225,39.0
6093,48062347,226,39.0
6094,48062353,50,8.0
6095,48062353,253,9.0
6096,48062353,257,21.0
6097,48062354,50,7.0
6098,48062354,253,8.0
6099,48062355,50,12.0
6100,48062355,127,20.0
6101,48062360,308,19.0
6102,48062363,308,18.0
6103,48062364,69,19.0
6104,48062364,240,36.0
6105,48062364,241,36.0
6106,48062364,256,27.0
6107,48062367,91,29.0
6108,48062367,240,34.0
6109,48062367,241,34.0
6110,48062367,249,28.0
6111,48062367,256,25.0
6112,48062368,69,8.0
6113,48062370,197,27.0
6114,48062370,260,39.0
6115,48062371,197,28.0
6116,48062371,260,31.0
6117,48062372,197,22.0
6118,48062372,260,39.0
6119,48062373,197,30.0
6120,48062373,260,37.0
6121,48062374,197,13.0
6122,48062374,260,42.0
6123,48062375,46,27.0
6124,48062375,74,23.0
6125,48062375,75,29.0
6126,48062375,197,13.0
6127,48062375,215,15.0
6128,48062375,289,27.0
6129,48062376,46,27.0
6130,48062376,74,31.0
6131,48062376,75,28.0
6132,48062376,197,6.0
6133,48062376,215,23.0
6134,48062376,289,27.0
6135,48062416,8,18.0
6136,48062416,37,7.0
6137,48062416,202,11.0
6138,48062417,8,17.0
6139,48062417,37,15.0
6140,48062417,202,15.0
6141,48062508,71,22.0
6142,48062509,346,1.0
6143,48062510,4,30.0
6144,48062510,15,11.0
6145,48062510,17,26.0
6146,48062510,32,20.0
6147,48062510,102,20.0
6148,48062510,118,16.0
6149,48062510,138,21.0
6150,48062510,155,21.0
6151,48062510,160,20.0
6152,48062510,162,13.0
6153,48062510,167,19.0
6154,48062510,174,6.0
6155,48062510,176,20.0
6156,48062510,177,18.0
6157,48062510,316,18.0
6158,48062510,340,22.0
6159,48062511,4,25.0
6160,48062511,15,17.0
6161,48062511,17,25.0
6162,48062511,32,18.0
6163,48062511,102,18.0
6164,48062511,118,15.0
6165,48062511,138,15.0
6166,48062511,155,15.0
6167,48062511,160,19.0
6168,48062511,162,12.0
6169,48062511,167,18.0
6170,48062511,174,13.0
6171,48062511,176,20.0
6172,48062511,177,19.0
6173,48062511,316,11.0
6174,48062511,340,26.0
6175,48062512,4,39.0
6176,48062512,15,20.0
6177,48062512,138,36.0
6178,48062512,155,36.0
6179,48062512,316,38.0
6180,48062512,340,14.0
6181,48062513,4,26.0
6182,48062513,15,18.0
6183,48062513,17,28.0
6184,48062513,32,21.0
6185,48062513,102,22.0
6186,48062513,118,19.0
6187,48062513,138,16.0
6188,48062513,155,16.0
6189,48062513,160,22.0
6190,48062513,162,16.0
6191,48062513,167,22.0
6192,48062513,174,13.0
6193,48062513,176,24.0
6194,48062513,177,21.0
6195,48062513,316,11.0
6196,48062513,340,26.0
6197,48062514,200,23.0
6198,48062514,307,42.0
6199,48062516,189,26.0
6200,48062516,287,22.0
6201,48062520,39,15.0
6202,48062520,40,15.0
6203,48062520,190,12.0
6204,48062520,259,14.0
6205,48062520,305,14.0
6206,48062521,39,13.0
6207,48062521,40,13.0
6208,48062521,190,15.0
6209,48062521,259,7.0
6210,48062521,305,7.0
6211,48062523,288,9.0
6212,48062523,312,15.0
6213,48062524,288,6.0
6214,48062524,312,18.0
6215,48062525,312,13.0
6216,48062530,44,32.0
6217,48062530,150,19.0
6218,48062531,166,19.0
6219,48062531,353,18.0
6220,48062532,166,12.0
6221,48062532,353,11.0
6222,48062533,218,18.0
6223,48062537,353,57.0
6224,48062537,366,15.0
6225,48062538,353,62.0
6226,48062538,366,23.0
6227,48062539,366,14.0
6228,48062541,127,17.0
6229,48062541,257,17.0
6230,48062542,50,16.0
6231,48062542,253,22.0
6232,48062542,257,6.0
6233,48062544,127,15.0
6234,48062550,127,22.0
6235,48062550,257,12.0
6236,48062551,127,9.0
6237,48062554,185,23.0
6238,48062554,225,20.0
6239,48062554,226,20.0
6240,48062555,185,29.0
6241,48062556,185,8.0
6242,48062556,225,15.0
6243,48062556,226,15.0
6244,48062556,367,22.0
6245,48062557,2,14.0
6246,48062557,185,20.0
6247,48062557,261,14.0
6248,48062557,298,19.0
6249,48062558,225,19.0
6250,48062558,226,19.0
6251,48062558,367,22.0
6252,48062559,2,52.0
6253,48062559,261,52.0
6254,48062559,298,57.0
6255,48062560,136,10.0
6256,48062561,89,14.0
6257,48062563,285,15.0
6258,48062563,286,13.0
6259,48062565,299,22.0
6260,48062566,285,21.0
6261,48062566,286,20.0
6262,48062567,69,11.0
6263,48062568,69,9.0
6264,48062570,20,18.0
6265,48062570,21,18.0
6266,48062570,91,16.0
6267,48062571,186,
6268,48062572,106,55.0
6269,48062575,65,14.0
6270,48062575,151,23.0
6271,48062576,65,15.0
6272,48062576,71,18.0
6273,48062576,119,22.0
6274,48062576,129,22.0
6275,48062576,151,19.0
6276,48062576,272,19.0
6277,48062577,65,16.0
6278,48062577,71,23.0
6279,48062577,119,24.0
6280,48062577,129,24.0
6281,48062577,151,21.0
6282,48062577,272,21.0
6283,48062579,116,15.0
6284,48062580,8,18.0
6285,48062580,37,27.0
6286,48062580,116,11.0
6287,48062580,250,22.0
6288,48062581,8,21.0
6289,48062581,37,30.0
6290,48062581,116,4.0
6291,48062581,250,26.0
6292,48062582,250,117.0
6293,48062584,8,7.0
6294,48062584,37,21.0
6295,48062584,116,27.0
6296,48062584,250,9.0
6297,48062585,8,13.0
6298,48062585,37,22.0
6299,48062585,116,32.0
6300,48062585,250,5.0
6301,48062586,216,40.0
6302,48062586,357,51.0
6303,48062587,216,41.0
6304,48062587,357,51.0
6305,48062588,232,46.0
6306,48062589,128,24.0
6307,48062589,201,20.0
6308,48062590,128,20.0
6309,48062590,201,15.0
6310,48062591,128,14.0
6311,48062591,201,9.0
6312,48062595,114,14.0
6313,48062596,114,21.0
6314,48062597,171,27.0
6315,48062597,255,26.0
6316,48062597,299,18.0
6317,48062599,50,13.0
6318,48062599,253,16.0
6319,48062600,50,24.0
6320,48062601,50,26.0
6321,48062601,225,34.0
6322,48062601,226,34.0
6323,48062602,249,37.0
6324,48062603,91,23.0
6325,48062603,249,8.0
6326,48062603,346,25.0
6327,48062604,91,14.0
6328,48062604,249,6.0
6329,48062604,346,24.0
6330,48062622,48,23.0
6331,48062622,128,7.0
6332,48062622,201,9.0
6333,48062623,28,62.0
6334,48062623,342,66.0
6335,48062624,28,15.0
6336,48062626,11,24.0
6337,48062626,209,23.0
6338,48062627,11,30.0
6339,48062627,26,31.0
6340,48062627,56,26.0
6341,48062627,209,15.0
6342,48062628,11,20.0
6343,48062628,209,17.0
6344,48062629,11,14.0
6345,48062629,26,30.0
6346,48062629,56,28.0
6347,48062629,209,12.0
6348,48062630,11,12.0
6349,48062630,26,24.0
6350,48062630,56,24.0
6351,48062630,150,28.0
6352,48062631,11,25.0
6353,48062631,26,14.0
6354,48062631,56,18.0
6355,48062631,150,20.0
6356,48062632,11,30.0
6357,48062632,26,3.0
6358,48062632,56,11.0
6359,48062632,209,15.0
6360,48062633,26,19.0
6361,48062633,44,28.0
6362,48062633,56,23.0
6363,48062633,150,11.0
6364,48062634,26,31.0
6365,48062634,56,26.0
6366,48062634,78,24.0
6367,48062634,209,22.0
6368,48062635,26,22.0
6369,48062635,44,23.0
6370,48062635,56,11.0
6371,48062636,26,32.0
6372,48062636,56,26.0
6373,48062636,78,19.0
6374,48062636,209,25.0
6375,48062637,78,18.0
6376,48062638,26,28.0
6377,48062638,44,15.0
6378,48062638,56,22.0
6379,48062639,44,25.0
6380,48062640,8,10.0
6381,48062640,37,11.0
6382,48062640,116,32.0
6383,48062640,250,9.0
6384,48062641,8,14.0
6385,48062641,37,20.0
6386,48062641,250,14.0
6387,48062642,114,30.0
6388,48062642,267,21.0
6389,48062643,114,18.0
6390,48062672,6,38.0
6391,48062673,27,38.0
6392,48062719,217,15.0
6393,48062719,219,13.0
6394,48062719,270,13.0
6395,48062719,277,27.0
6396,48062720,208,26.0
6397,48062720,217,27.0
6398,48062720,219,11.0
6399,48062720,270,11.0
6400,48062720,277,16.0
6401,48062721,211,
6402,48062721,216,32.0
6403,48062722,211,
6404,48062722,216,24.0
6405,48062723,357,92.0
6406,48062724,357,23.0
6407,48062726,332,43.0
6408,48062727,43,46.0
6409,48062727,100,47.0
6410,48062727,275,45.0
6411,48062727,332,50.0
6412,48062728,65,16.0
6413,48062728,119,19.0
6414,48062728,129,19.0
6415,48062728,151,25.0
6416,48062728,272,17.0
6417,48062729,65,25.0
6418,48062730,20,17.0
6419,48062730,21,17.0
6420,48062730,119,31.0
6421,48062730,129,31.0
6422,48062730,272,30.0
6423,48062731,20,18.0
6424,48062731,21,18.0
6425,48062731,91,18.0
6426,48062733,12,25.0
6427,48062733,58,20.0
6428,48062733,64,25.0
6429,48062733,79,36.0
6430,48062733,196,45.0
6431,48062733,326,37.0
6432,48062734,58,5.0
6433,48062734,79,21.0
6434,48062734,192,23.0
6435,48062734,326,23.0
6436,48062734,327,20.0
6437,48062735,12,27.0
6438,48062735,64,27.0
6439,48062735,66,19.0
6440,48062735,79,39.0
6441,48062736,58,14.0
6442,48062736,66,31.0
6443,48062736,79,28.0
6444,48062736,269,12.0
6445,48062736,294,12.0
6446,48062736,327,19.0
6447,48062741,90,10.0
6448,48062741,92,13.0
6449,48062741,252,21.0
6450,48062741,318,13.0
6451,48062742,90,9.0
6452,48062742,92,11.0
6453,48062742,252,16.0
6454,48062742,318,20.0
6455,48062743,54,18.0
6456,48062743,68,18.0
6457,48062743,77,17.0
6458,48062743,83,30.0
6459,48062743,163,23.0
6460,48062743,280,14.0
6461,48062743,282,15.0
6462,48062749,54,13.0
6463,48062749,87,25.0
6464,48062749,169,15.0
6465,48062749,207,9.0
6466,48062749,280,17.0
6467,48062749,282,11.0
6468,48062749,318,26.0
6469,48062749,348,25.0
6470,48062750,54,9.0
6471,48062750,87,30.0
6472,48062750,169,22.0
6473,48062750,207,15.0
6474,48062750,280,20.0
6475,48062750,282,6.0
6476,48062750,318,27.0
6477,48062750,348,30.0
6478,48062751,101,18.0
6479,48062751,228,22.0
6480,48062751,295,12.0
6481,48062751,334,8.0
6482,48062753,101,14.0
6483,48062753,228,25.0
6484,48062753,295,16.0
6485,48062753,334,12.0
6486,48062755,17,20.0
6487,48062755,85,19.0
6488,48062755,101,11.0
6489,48062755,102,19.0
6490,48062755,107,20.0
6491,48062755,118,23.0
6492,48062755,134,19.0
6493,48062755,153,21.0
6494,48062755,160,16.0
6495,48062755,162,25.0
6496,48062755,167,27.0
6497,48062755,183,21.0
6498,48062755,263,33.0
6499,48062755,295,19.0
6500,48062755,334,15.0
6501,48062755,341,20.0
6502,48062757,101,18.0
6503,48062757,228,25.0
6504,48062757,295,18.0
6505,48062757,334,14.0
6506,48062759,4,35.0
6507,48062759,17,19.0
6508,48062759,101,15.0
6509,48062759,102,19.0
6510,48062759,118,23.0
6511,48062759,138,25.0
6512,48062759,155,25.0
6513,48062759,160,15.0
6514,48062759,162,25.0
6515,48062759,167,28.0
6516,48062759,316,25.0
6517,48062760,101,21.0
6518,48062760,228,26.0
6519,48062760,295,27.0
6520,48062760,334,24.0
6521,48062762,4,26.0
6522,48062762,17,25.0
6523,48062762,101,24.0
6524,48062762,102,14.0
